wave,tool,host,global_index,dataset_name,dataset_dir,task_key,status,seconds,result_relpath,source_result_path,rerun_reason,archive_error
W5,tpsr,anon-node-03,130,Keijzer-10,/home/anonymous/sim-datasets-data/keijzer/Keijzer-10,/home/anonymous/sim-datasets-data/keijzer/Keijzer-10|seed=1314,ok,1820.828,results/W5/tpsr/anon-node-03/g0130_Keijzer-10/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/Keijzer-10/result.json,,
W5,tpsr,anon-node-03,131,II.6.15b_3_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/II.6.15b_3_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/II.6.15b_3_0|seed=1314,timed_out,3606.014,results/W5/tpsr/anon-node-03/g0131_II.6.15b_3_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/II.6.15b_3_0/result.json,,
W5,tpsr,anon-node-03,132,CRK19,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK19,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK19|seed=1314,ok,2626.642,results/W5/tpsr/anon-node-03/g0132_CRK19/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/CRK19/result.json,,
W5,tpsr,anon-node-03,133,feynman_III_10_19,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_III_10_19,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_III_10_19|seed=1314,timed_out,3607.208,results/W5/tpsr/anon-node-03/g0133_feynman_III_10_19/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/feynman_III_10_19/result.json,,
W5,tpsr,anon-node-03,134,Korns-11,/home/anonymous/sim-datasets-data/korns/Korns-11,/home/anonymous/sim-datasets-data/korns/Korns-11|seed=1314,timed_out,3604.506,results/W5/tpsr/anon-node-03/g0134_Korns-11/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/Korns-11/result.json,,
W5,tpsr,anon-node-03,135,Korns-12,/home/anonymous/sim-datasets-data/korns/Korns-12,/home/anonymous/sim-datasets-data/korns/Korns-12|seed=1314,ok,3468.235,results/W5/tpsr/anon-node-03/g0135_Korns-12/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/Korns-12/result.json,,
W5,tpsr,anon-node-03,136,I.24.6_3_1,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.24.6_3_1,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.24.6_3_1|seed=1314,timed_out,3607.288,results/W5/tpsr/anon-node-03/g0136_I.24.6_3_1/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/I.24.6_3_1/result.json,,
W5,tpsr,anon-node-03,137,feynman_I_24_6,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_24_6,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_24_6|seed=1314,timed_out,3606.171,results/W5/tpsr/anon-node-03/g0137_feynman_I_24_6/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/feynman_I_24_6/result.json,,
W5,tpsr,anon-node-03,138,I.50.26_0_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.50.26_0_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.50.26_0_0|seed=1314,timed_out,3607.083,results/W5/tpsr/anon-node-03/g0138_I.50.26_0_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/I.50.26_0_0/result.json,,
W5,tpsr,anon-node-03,139,II.36.38_0_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/II.36.38_0_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/II.36.38_0_0|seed=1314,timed_out,3608.266,results/W5/tpsr/anon-node-03/g0139_II.36.38_0_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/II.36.38_0_0/result.json,,
W5,tpsr,anon-node-03,140,Korns-9,/home/anonymous/sim-datasets-data/korns/Korns-9,/home/anonymous/sim-datasets-data/korns/Korns-9|seed=1314,ok,3608.423,results/W5/tpsr/anon-node-03/g0140_Korns-9/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/Korns-9/result.json,,
W5,tpsr,anon-node-03,141,Keijzer-15,/home/anonymous/sim-datasets-data/keijzer/Keijzer-15,/home/anonymous/sim-datasets-data/keijzer/Keijzer-15|seed=1314,ok,2537.694,results/W5/tpsr/anon-node-03/g0141_Keijzer-15/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/Keijzer-15/result.json,,
W5,tpsr,anon-node-03,142,BPG10,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG10,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG10|seed=1314,timed_out,3604.399,results/W5/tpsr/anon-node-03/g0142_BPG10/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/BPG10/result.json,,
W5,tpsr,anon-node-03,143,MatSci8,/home/anonymous/sim-datasets-data/llm-srbench/matsci/MatSci8,/home/anonymous/sim-datasets-data/llm-srbench/matsci/MatSci8|seed=1314,timed_out,3604.467,results/W5/tpsr/anon-node-03/g0143_MatSci8/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/MatSci8/result.json,,
W5,tpsr,anon-node-03,144,Nguyen-8,/home/anonymous/sim-datasets-data/nguyen/Nguyen-8,/home/anonymous/sim-datasets-data/nguyen/Nguyen-8|seed=1314,ok,2026.653,results/W5/tpsr/anon-node-03/g0144_Nguyen-8/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/Nguyen-8/result.json,,
W5,tpsr,anon-node-03,145,first_principles_rydberg,/home/anonymous/sim-datasets-data/srbench2025/firstprinciples/first_principles_rydberg,/home/anonymous/sim-datasets-data/srbench2025/firstprinciples/first_principles_rydberg|seed=1314,ok,2303.308,results/W5/tpsr/anon-node-03/g0145_first_principles_rydberg/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/first_principles_rydberg/result.json,,
W5,tpsr,anon-node-03,146,CRK17,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK17,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK17|seed=1314,timed_out,3604.31,results/W5/tpsr/anon-node-03/g0146_CRK17/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/CRK17/result.json,,
W5,tpsr,anon-node-03,147,MatSci25,/home/anonymous/sim-datasets-data/llm-srbench/matsci/MatSci25,/home/anonymous/sim-datasets-data/llm-srbench/matsci/MatSci25|seed=1314,timed_out,3604.392,results/W5/tpsr/anon-node-03/g0147_MatSci25/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/MatSci25/result.json,,
W5,tpsr,anon-node-03,148,MatSci11,/home/anonymous/sim-datasets-data/llm-srbench/matsci/MatSci11,/home/anonymous/sim-datasets-data/llm-srbench/matsci/MatSci11|seed=1314,ok,3067.004,results/W5/tpsr/anon-node-03/g0148_MatSci11/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/MatSci11/result.json,,
W5,tpsr,anon-node-03,149,PO32,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO32,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO32|seed=1314,timed_out,3603.321,results/W5/tpsr/anon-node-03/g0149_PO32/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/PO32/result.json,,
W5,tpsr,anon-node-03,150,CRK28,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK28,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK28|seed=1314,ok,2956.577,results/W5/tpsr/anon-node-03/g0150_CRK28/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-03/tpsr/CRK28/result.json,,
W1,gplearn,anon-node-04,151,MatSci3,/home/anonymous/sim-datasets-data/llm-srbench/matsci/MatSci3,/home/anonymous/sim-datasets-data/llm-srbench/matsci/MatSci3|seed=1314,timed_out,3605.678,results/W1/gplearn/anon-node-04/g0151_MatSci3/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/MatSci3/result.json,,
W1,gplearn,anon-node-04,152,first_principles_tully_fisher,/home/anonymous/sim-datasets-data/srbench2025/firstprinciples/first_principles_tully_fisher,/home/anonymous/sim-datasets-data/srbench2025/firstprinciples/first_principles_tully_fisher|seed=1314,timed_out,3608.677,results/W1/gplearn/anon-node-04/g0152_first_principles_tully_fisher/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/first_principles_tully_fisher/result.json,,
W1,gplearn,anon-node-04,153,MatSci21,/home/anonymous/sim-datasets-data/llm-srbench/matsci/MatSci21,/home/anonymous/sim-datasets-data/llm-srbench/matsci/MatSci21|seed=1314,timed_out,3607.025,results/W1/gplearn/anon-node-04/g0153_MatSci21/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/MatSci21/result.json,,
W1,gplearn,anon-node-04,154,first_principles_leavitt,/home/anonymous/sim-datasets-data/srbench2025/firstprinciples/first_principles_leavitt,/home/anonymous/sim-datasets-data/srbench2025/firstprinciples/first_principles_leavitt|seed=1314,timed_out,3606.95,results/W1/gplearn/anon-node-04/g0154_first_principles_leavitt/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/first_principles_leavitt/result.json,,
W1,gplearn,anon-node-04,155,PO8,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO8,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO8|seed=1314,timed_out,3607.856,results/W1/gplearn/anon-node-04/g0155_PO8/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/PO8/result.json,,
W1,gplearn,anon-node-04,156,Keijzer-12,/home/anonymous/sim-datasets-data/keijzer/Keijzer-12,/home/anonymous/sim-datasets-data/keijzer/Keijzer-12|seed=1314,timed_out,3616.979,results/W1/gplearn/anon-node-04/g0156_Keijzer-12/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/Keijzer-12/result.json,,
W1,gplearn,anon-node-04,157,PO26,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO26,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO26|seed=1314,timed_out,3610.758,results/W1/gplearn/anon-node-04/g0157_PO26/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/PO26/result.json,,
W1,gplearn,anon-node-04,158,PO0,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO0,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO0|seed=1314,timed_out,3605.354,results/W1/gplearn/anon-node-04/g0158_PO0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/PO0/result.json,,
W1,gplearn,anon-node-04,159,CRK30,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK30,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK30|seed=1314,timed_out,3605.438,results/W1/gplearn/anon-node-04/g0159_CRK30/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/CRK30/result.json,,
W1,gplearn,anon-node-04,160,PO16,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO16,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO16|seed=1314,timed_out,3606.303,results/W1/gplearn/anon-node-04/g0160_PO16/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/PO16/result.json,,
W1,gplearn,anon-node-04,161,CRK13,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK13,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK13|seed=1314,timed_out,3605.308,results/W1/gplearn/anon-node-04/g0161_CRK13/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/CRK13/result.json,,
W1,gplearn,anon-node-04,162,CRK11,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK11,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK11|seed=1314,timed_out,3609.728,results/W1/gplearn/anon-node-04/g0162_CRK11/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/CRK11/result.json,,
W1,gplearn,anon-node-04,163,CRK8,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK8,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK8|seed=1314,timed_out,3606.767,results/W1/gplearn/anon-node-04/g0163_CRK8/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/CRK8/result.json,,
W1,gplearn,anon-node-04,164,CRK18,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK18,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK18|seed=1314,timed_out,3610.011,results/W1/gplearn/anon-node-04/g0164_CRK18/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/CRK18/result.json,,
W1,gplearn,anon-node-04,165,CRK10,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK10,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK10|seed=1314,timed_out,3608.968,results/W1/gplearn/anon-node-04/g0165_CRK10/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/CRK10/result.json,,
W1,gplearn,anon-node-04,166,CRK24,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK24,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK24|seed=1314,timed_out,3609.606,results/W1/gplearn/anon-node-04/g0166_CRK24/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/CRK24/result.json,,
W1,gplearn,anon-node-04,167,BPG3,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG3,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG3|seed=1314,timed_out,3611.587,results/W1/gplearn/anon-node-04/g0167_BPG3/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/BPG3/result.json,,
W1,gplearn,anon-node-04,168,CRK34,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK34,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK34|seed=1314,timed_out,3605.314,results/W1/gplearn/anon-node-04/g0168_CRK34/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/CRK34/result.json,,
W1,gplearn,anon-node-04,169,CRK9,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK9,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK9|seed=1314,timed_out,3614.477,results/W1/gplearn/anon-node-04/g0169_CRK9/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/CRK9/result.json,,
W1,gplearn,anon-node-04,170,BPG17,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG17,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG17|seed=1314,timed_out,3606.722,results/W1/gplearn/anon-node-04/g0170_BPG17/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/BPG17/result.json,,
W1,gplearn,anon-node-04,171,CRK2,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK2,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK2|seed=1314,timed_out,3607.205,results/W1/gplearn/anon-node-04/g0171_CRK2/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/CRK2/result.json,,
W1,gplearn,anon-node-04,172,CRK0,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK0,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK0|seed=1314,timed_out,3605.622,results/W1/gplearn/anon-node-04/g0172_CRK0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/CRK0/result.json,,
W1,gplearn,anon-node-04,173,feynman-ii.35.18,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.18,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.18|seed=1314,timed_out,3615.628,results/W1/gplearn/anon-node-04/g0173_feynman-ii.35.18/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/feynman-ii.35.18/result.json,,
W1,gplearn,anon-node-04,174,feynman-ii.35.18,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18|seed=1314,timed_out,3627.249,results/W1/gplearn/anon-node-04/g0174_feynman-ii.35.18/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/feynman-ii.35.18/result.json,,
W1,gplearn,anon-node-04,175,feynman-bonus.2,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.2,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.2|seed=1314,timed_out,3610.869,results/W1/gplearn/anon-node-04/g0175_feynman-bonus.2/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/feynman-bonus.2/result.json,,
W1,gplearn,anon-node-04,176,feynman_II_8_7,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_8_7,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_8_7|seed=1314,timed_out,3605.849,results/W1/gplearn/anon-node-04/g0176_feynman_II_8_7/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/feynman_II_8_7/result.json,,
W1,gplearn,anon-node-04,177,feynman_I_14_3,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_14_3,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_14_3|seed=1314,timed_out,3609.994,results/W1/gplearn/anon-node-04/g0177_feynman_I_14_3/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/feynman_I_14_3/result.json,,
W1,gplearn,anon-node-04,178,feynman_I_43_16,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_43_16,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_43_16|seed=1314,timed_out,3607.989,results/W1/gplearn/anon-node-04/g0178_feynman_I_43_16/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/feynman_I_43_16/result.json,,
W1,gplearn,anon-node-04,179,feynman_III_15_14,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_III_15_14,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_III_15_14|seed=1314,timed_out,3607.096,results/W1/gplearn/anon-node-04/g0179_feynman_III_15_14/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/feynman_III_15_14/result.json,,
W1,gplearn,anon-node-04,180,feynman_II_15_4,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_15_4,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_15_4|seed=1314,timed_out,4104.271,results/W1/gplearn/anon-node-04/g0180_feynman_II_15_4/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/feynman_II_15_4/result.json,,
W1,gplearn,anon-node-04,181,feynman_II_3_24,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_3_24,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_3_24|seed=1314,timed_out,4104.859,results/W1/gplearn/anon-node-04/g0181_feynman_II_3_24/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/feynman_II_3_24/result.json,,
W1,gplearn,anon-node-04,182,I.11.19_3_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_3_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_3_0|seed=1314,timed_out,3638.428,results/W1/gplearn/anon-node-04/g0182_I.11.19_3_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/I.11.19_3_0/result.json,,
W1,gplearn,anon-node-04,183,feynman_II_21_32,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_21_32,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_21_32|seed=1314,timed_out,3631.719,results/W1/gplearn/anon-node-04/g0183_feynman_II_21_32/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/feynman_II_21_32/result.json,,
W1,gplearn,anon-node-04,184,III.15.14_1_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/III.15.14_1_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/III.15.14_1_0|seed=1314,timed_out,3626.69,results/W1/gplearn/anon-node-04/g0184_III.15.14_1_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/III.15.14_1_0/result.json,,
W1,gplearn,anon-node-04,185,I.11.19_2_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_2_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_2_0|seed=1314,timed_out,3619.703,results/W1/gplearn/anon-node-04/g0185_I.11.19_2_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/I.11.19_2_0/result.json,,
W1,gplearn,anon-node-04,186,I.11.19_4_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_4_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_4_0|seed=1314,timed_out,3622.581,results/W1/gplearn/anon-node-04/g0186_I.11.19_4_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/I.11.19_4_0/result.json,,
W1,gplearn,anon-node-04,187,I.11.19_1_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_1_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_1_0|seed=1314,timed_out,3626.137,results/W1/gplearn/anon-node-04/g0187_I.11.19_1_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/I.11.19_1_0/result.json,,
W1,gplearn,anon-node-04,188,feynman_III_15_27,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_III_15_27,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_III_15_27|seed=1314,timed_out,3609.919,results/W1/gplearn/anon-node-04/g0188_feynman_III_15_27/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/feynman_III_15_27/result.json,,
W1,gplearn,anon-node-04,189,feynman_I_12_2,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_12_2,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_12_2|seed=1314,timed_out,3628.827,results/W1/gplearn/anon-node-04/g0189_feynman_I_12_2/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/feynman_I_12_2/result.json,,
W1,gplearn,anon-node-04,190,feynman_II_11_20,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_11_20,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_11_20|seed=1314,timed_out,3621.614,results/W1/gplearn/anon-node-04/g0190_feynman_II_11_20/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-04/gplearn/feynman_II_11_20/result.json,,
